"START_ID","END_ID","TYPE","props_json"
"PipelineRun|asd_run_001","Pipeline|ASD_privacy_walkthrough","executes","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::0::0002","DataRecordArtifact|D6_EnrichedEpisodeData::record::0","annotates","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::0::0002","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::0::0002","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::0::0002","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::0::0002","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::0::0002","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::1::0003","DataRecordArtifact|D6_EnrichedEpisodeData::record::1","annotates","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::1::0003","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::1::0003","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::1::0003","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::1::0003","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::1::0003","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::2::0004","DataRecordArtifact|D6_EnrichedEpisodeData::record::2","annotates","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::2::0004","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::2::0004","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::2::0004","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::2::0004","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::2::0004","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::3::0005","DataRecordArtifact|D6_EnrichedEpisodeData::record::3","annotates","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::3::0005","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::3::0005","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::3::0005","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::3::0005","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataRecordArtifact::D6_EnrichedEpisodeData::record::3::0005","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::Id::0006","DataCellArtifact|D6_EnrichedEpisodeData::record::0::cell::Id","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::Id::0006","SensitivityCategory|direct_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::Id::0006","SensitivityCategory|identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::Id::0006","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::Id::0006","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::Id::0006","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::Id::0006","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::Id::0006","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","DataCellArtifact|D6_EnrichedEpisodeData::record::1::cell::Id","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","SensitivityCategory|direct_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","SensitivityCategory|identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","DataCellArtifact|D6_EnrichedEpisodeData::record::2::cell::Id","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","SensitivityCategory|direct_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","SensitivityCategory|identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::Id","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","SensitivityCategory|direct_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","SensitivityCategory|identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","DataCellArtifact|D6_EnrichedEpisodeData::record::0::cell::window_start","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","DataCellArtifact|D6_EnrichedEpisodeData::record::1::cell::window_start","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","DataCellArtifact|D6_EnrichedEpisodeData::record::2::cell::window_start","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::window_start","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","DataCellArtifact|D6_EnrichedEpisodeData::record::0::cell::HR_res","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","DataCellArtifact|D6_EnrichedEpisodeData::record::1::cell::HR_res","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::HR_res::0016","DataCellArtifact|D6_EnrichedEpisodeData::record::2::cell::HR_res","annotates","{}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::HR_res::0016","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
