"ID","LABEL","key","props_json"
"Pipeline|ASD_privacy_walkthrough","Pipeline","ASD_privacy_walkthrough","{""key"": ""ASD_privacy_walkthrough"", ""name"": ""ASD_privacy_walkthrough""}"
"DataRecordArtifact|D6_EnrichedEpisodeData::record::3","DataRecordArtifact","D6_EnrichedEpisodeData::record::3","{""key"": ""D6_EnrichedEpisodeData::record::3"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [], ""privacy_categories_explicit"": [], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""CL"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::Id","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::Id","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::Id"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""Id"", ""value"": ""C002"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""direct_identifier"", ""identifier""], ""privacy_categories_explicit"": [""direct_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""CL"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::window_start","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::window_start","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::window_start"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""window_start"", ""value"": ""09:00:30"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""temporal_quasi_identifier"", ""quasi_identifier""], ""privacy_categories_explicit"": [""temporal_quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::HR_res","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::HR_res","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::HR_res"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""HR_res"", ""value"": 87.0, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::EDA_res","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::EDA_res","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::EDA_res"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""EDA_res"", ""value"": 1.4, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::ACC_res","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::ACC_res","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::ACC_res"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""ACC_res"", ""value"": 0.36, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""behavioural_sensor_data""], ""privacy_categories_explicit"": [""behavioural_sensor_data""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::chall_behav","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::chall_behav","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::chall_behav"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""chall_behav"", ""value"": ""yes"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""behavioural_sensitive""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::sev","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::sev","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::sev"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""sev"", ""value"": 3, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""behavioural_sensitive""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::age_grp","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::age_grp","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::age_grp"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""age_grp"", ""value"": ""9-11"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::sex","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::sex","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::sex"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""sex"", ""value"": ""F"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::clinic_site","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::clinic_site","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::clinic_site"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""clinic_site"", ""value"": ""SiteB"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier"", ""organisational_context""], ""privacy_categories_explicit"": [""quasi_identifier"", ""organisational_context""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D6_EnrichedEpisodeData::record::3::cell::diag","DataCellArtifact","D6_EnrichedEpisodeData::record::3::cell::diag","{""key"": ""D6_EnrichedEpisodeData::record::3::cell::diag"", ""record_id"": ""3"", ""dataset_id"": ""D6_EnrichedEpisodeData"", ""attribute"": ""diag"", ""value"": ""ASD"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""sensitive_personal_data""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""CL"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"Step|S5_normalise","Step","S5_normalise","{""key"": ""S5_normalise"", ""name"": ""S5_normalise"", ""phase"": ""LearningPreparation"", ""operator"": ""TR"", ""policy_id"": ""S5_normalise_policy"", ""function"": ""__main__.normalise"", ""operation_policy_id"": ""S5_normalise_policy"", ""contributorGranularity"": ""cell"", ""selectedAttributes"": [], ""removedAttributes"": [], ""features"": [], ""target"": null}"
"Step|S6_select_modelling_features","Step","S6_select_modelling_features","{""key"": ""S6_select_modelling_features"", ""name"": ""S6_select_modelling_features"", ""phase"": ""LearningPreparation"", ""operator"": ""RED"", ""policy_id"": ""S6_select_modelling_features_policy"", ""function"": ""__main__.select_features"", ""operation_policy_id"": ""S6_select_modelling_features_policy"", ""contributorGranularity"": ""cell"", ""selectedAttributes"": [""HR_norm"", ""EDA_norm"", ""ACC_norm"", ""chall_behav"", ""sev"", ""age_grp"", ""sex""], ""removedAttributes"": [""Id"", ""window_start"", ""clinic_site"", ""diag""], ""features"": [], ""target"": null}"
"Step|S7_split_train_test","Step","S7_split_train_test","{""key"": ""S7_split_train_test"", ""name"": ""S7_split_train_test"", ""phase"": ""LearningPreparation"", ""operator"": ""RED"", ""policy_id"": ""S7_split_train_test_policy"", ""function"": ""__main__.split_train_test"", ""operation_policy_id"": ""S7_split_train_test_policy"", ""contributorGranularity"": ""record"", ""selectedAttributes"": [], ""removedAttributes"": [], ""features"": [], ""target"": null}"
"Step|S8_train_classifier","Step","S8_train_classifier","{""key"": ""S8_train_classifier"", ""name"": ""S8_train_classifier"", ""phase"": ""Learning"", ""operator"": ""LEARN"", ""policy_id"": ""S8_train_classifier_policy"", ""function"": ""__main__.train_classifier"", ""operation_policy_id"": ""S8_train_classifier_policy"", ""contributorGranularity"": ""record_and_attribute"", ""selectedAttributes"": [], ""removedAttributes"": [], ""features"": [""HR_norm"", ""EDA_norm"", ""ACC_norm"", ""age_grp"", ""sex""], ""target"": ""chall_behav""}"
"StepRun|asd_run_001::001::S5_normalise","StepRun","asd_run_001::001::S5_normalise","{""key"": ""asd_run_001::001::S5_normalise"", ""step_id"": ""S5_normalise"", ""phase"": ""LearningPreparation"", ""framework"": ""python"", ""operatorType"": ""TR"", ""policy_id"": ""S5_normalise_policy"", ""input_artifacts"": [""D6_EnrichedEpisodeData""], ""output_artifacts"": [""D7_NormalizedEpisodeData""], ""duration_seconds"": 0.001976490020751953, ""status"": ""success"", ""operation_policy_id"": ""S5_normalise_policy"", ""contributorGranularity"": ""cell""}"
"DatasetArtifact|D7_NormalizedEpisodeData","DatasetArtifact","D7_NormalizedEpisodeData","{""key"": ""D7_NormalizedEpisodeData"", ""name"": ""D7_NormalizedEpisodeData"", ""role"": ""normalised"", ""source"": ""step:S5_normalise"", ""n_rows"": 4, ""n_cols"": 11, ""columns"": [""Id"", ""window_start"", ""HR_norm"", ""EDA_norm"", ""ACC_norm"", ""chall_behav"", ""sev"", ""age_grp"", ""sex"", ""clinic_site"", ""diag""], ""record_id_col"": null, ""artifact_kind"": ""DatasetArtifact"", ""privacy_categories"": [""direct_identifier"", ""temporal_quasi_identifier"", ""quasi_identifier"", ""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""organisational_context"", ""reidentification_risk"", ""sensitive_personal_data"", ""identifier""], ""privacy_categories_explicit"": [""direct_identifier"", ""temporal_quasi_identifier"", ""quasi_identifier"", ""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""organisational_context"", ""reidentification_risk"", ""sensitive_personal_data""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""CL"", ""DPO""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataRecordArtifact|D7_NormalizedEpisodeData::record::0","DataRecordArtifact","D7_NormalizedEpisodeData::record::0","{""key"": ""D7_NormalizedEpisodeData::record::0"", ""record_id"": ""0"", ""dataset_id"": ""D7_NormalizedEpisodeData"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [""direct_identifier"", ""temporal_quasi_identifier"", ""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""organisational_context"", ""sensitive_personal_data"", ""identifier""], ""privacy_categories_explicit"": [""direct_identifier"", ""temporal_quasi_identifier"", ""biometric"", ""health"", ""behavioural_sensor_data"", ""behavioural_sensitive"", ""quasi_identifier"", ""organisational_context"", ""sensitive_personal_data""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""CL"", ""DPO""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::Id","DataCellArtifact","D7_NormalizedEpisodeData::record::0::cell::Id","{""key"": ""D7_NormalizedEpisodeData::record::0::cell::Id"", ""record_id"": ""0"", ""dataset_id"": ""D7_NormalizedEpisodeData"", ""attribute"": ""Id"", ""value"": ""C001"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""direct_identifier"", ""identifier""], ""privacy_categories_explicit"": [""direct_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""CL"", ""DPO""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::window_start","DataCellArtifact","D7_NormalizedEpisodeData::record::0::cell::window_start","{""key"": ""D7_NormalizedEpisodeData::record::0::cell::window_start"", ""record_id"": ""0"", ""dataset_id"": ""D7_NormalizedEpisodeData"", ""attribute"": ""window_start"", ""value"": ""09:00:00"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""temporal_quasi_identifier"", ""quasi_identifier""], ""privacy_categories_explicit"": [""temporal_quasi_identifier""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::HR_norm","DataCellArtifact","D7_NormalizedEpisodeData::record::0::cell::HR_norm","{""key"": ""D7_NormalizedEpisodeData::record::0::cell::HR_norm"", ""record_id"": ""0"", ""dataset_id"": ""D7_NormalizedEpisodeData"", ""attribute"": ""HR_norm"", ""value"": 0.8842105263157893, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::EDA_norm","DataCellArtifact","D7_NormalizedEpisodeData::record::0::cell::EDA_norm","{""key"": ""D7_NormalizedEpisodeData::record::0::cell::EDA_norm"", ""record_id"": ""0"", ""dataset_id"": ""D7_NormalizedEpisodeData"", ""attribute"": ""EDA_norm"", ""value"": 0.8928571428571429, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""biometric"", ""health"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""biometric"", ""health""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::ACC_norm","DataCellArtifact","D7_NormalizedEpisodeData::record::0::cell::ACC_norm","{""key"": ""D7_NormalizedEpisodeData::record::0::cell::ACC_norm"", ""record_id"": ""0"", ""dataset_id"": ""D7_NormalizedEpisodeData"", ""attribute"": ""ACC_norm"", ""value"": 0.5000000000000001, ""dtype"": ""float64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""behavioural_sensor_data""], ""privacy_categories_explicit"": [""behavioural_sensor_data""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::chall_behav","DataCellArtifact","D7_NormalizedEpisodeData::record::0::cell::chall_behav","{""key"": ""D7_NormalizedEpisodeData::record::0::cell::chall_behav"", ""record_id"": ""0"", ""dataset_id"": ""D7_NormalizedEpisodeData"", ""attribute"": ""chall_behav"", ""value"": ""yes"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""behavioural_sensitive""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
"DataCellArtifact|D7_NormalizedEpisodeData::record::0::cell::sev","DataCellArtifact","D7_NormalizedEpisodeData::record::0::cell::sev","{""key"": ""D7_NormalizedEpisodeData::record::0::cell::sev"", ""record_id"": ""0"", ""dataset_id"": ""D7_NormalizedEpisodeData"", ""attribute"": ""sev"", ""value"": 4, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""health"", ""behavioural_sensitive""], ""privacy_usages"": [""clinical_research""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""AU"", ""CL"", ""DPO"", ""DS""], ""privacy_annotation_sources"": [""propagated:TR""]}"
