"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_cbe9ff2508","Pipeline|german_credit_pipeline","executes","{}"
"DataRecordArtifact|D1_GermanTranslated::record::3","DataCellArtifact|D1_GermanTranslated::record::3::cell::existing_credits","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::3","DataCellArtifact|D1_GermanTranslated::record::3::cell::job","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::3","DataCellArtifact|D1_GermanTranslated::record::3::cell::people_liable","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::3","DataCellArtifact|D1_GermanTranslated::record::3::cell::phone","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::3","DataCellArtifact|D1_GermanTranslated::record::3::cell::foreigner","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::3","DataCellArtifact|D1_GermanTranslated::record::3::cell::label","containsRC","{}"
"DatasetArtifact|D1_GermanTranslated","DataRecordArtifact|D1_GermanTranslated::record::4","containsDR","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::checking","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::duration","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::credit_history","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::purpose","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::amount","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::savings","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::employment","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::installment_rate","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::personal_status","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::other_debtors","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::residence_since","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::property","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::age","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::other_inst","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::housing","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::existing_credits","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::job","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::people_liable","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::phone","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::foreigner","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::4","DataCellArtifact|D1_GermanTranslated::record::4::cell::label","containsRC","{}"
"DatasetArtifact|D1_GermanTranslated","DataRecordArtifact|D1_GermanTranslated::record::5","containsDR","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::checking","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::duration","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::credit_history","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::purpose","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::amount","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::savings","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::employment","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::installment_rate","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::personal_status","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::other_debtors","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::residence_since","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::property","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::age","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::other_inst","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::housing","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::existing_credits","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::job","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::people_liable","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::phone","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::foreigner","containsRC","{}"
"DataRecordArtifact|D1_GermanTranslated::record::5","DataCellArtifact|D1_GermanTranslated::record::5::cell::label","containsRC","{}"
"DatasetArtifact|D1_GermanTranslated","StepRun|run_cbe9ff2508::001::A0_value_translation","wasGeneratedBy","{}"
"DatasetArtifact|D1_GermanTranslated","DatasetArtifact|D0_GermanRaw","wasDerivedFrom","{}"
"PipelineRun|run_cbe9ff2508","StepRun|run_cbe9ff2508::002::A1_derive_status_gender","contains","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","Step|A1_derive_status_gender","executes","{}"
"StepRun|run_cbe9ff2508::002::A1_derive_status_gender","DatasetArtifact|D1_GermanTranslated","used","{}"
"DatasetArtifact|D2_GermanStatusGender","DataRecordArtifact|D2_GermanStatusGender::record::0","containsDR","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::checking","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::duration","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::credit_history","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::purpose","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::amount","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::savings","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::employment","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::installment_rate","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::personal_status","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::other_debtors","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::residence_since","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::property","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::age","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::other_inst","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::housing","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::existing_credits","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::job","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::people_liable","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::phone","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::foreigner","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::label","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::status","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::0","DataCellArtifact|D2_GermanStatusGender::record::0::cell::gender","containsRC","{}"
"DatasetArtifact|D2_GermanStatusGender","DataRecordArtifact|D2_GermanStatusGender::record::1","containsDR","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::checking","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::duration","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::credit_history","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::purpose","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::amount","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::savings","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::employment","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::installment_rate","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::personal_status","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::other_debtors","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::residence_since","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::property","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::age","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::other_inst","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::housing","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::existing_credits","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::job","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::people_liable","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::phone","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::foreigner","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::label","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::status","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::1","DataCellArtifact|D2_GermanStatusGender::record::1::cell::gender","containsRC","{}"
"DatasetArtifact|D2_GermanStatusGender","DataRecordArtifact|D2_GermanStatusGender::record::2","containsDR","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::checking","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::duration","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::credit_history","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::purpose","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::amount","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::savings","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::employment","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::installment_rate","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::personal_status","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::other_debtors","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::residence_since","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::property","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::age","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::other_inst","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::housing","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::existing_credits","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::job","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::people_liable","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::phone","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::foreigner","containsRC","{}"
"DataRecordArtifact|D2_GermanStatusGender::record::2","DataCellArtifact|D2_GermanStatusGender::record::2::cell::label","containsRC","{}"
