"ID","LABEL","key","props_json"
"Pipeline|census_income_pipeline","Pipeline","census_income_pipeline","{""key"": ""census_income_pipeline"", ""name"": ""census_income_pipeline""}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::marital-status","DataCellArtifact","D0_CensusRaw::record::2::cell::marital-status","{""key"": ""D0_CensusRaw::record::2::cell::marital-status"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""marital-status"", ""value"": "" Divorced "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""demographic"", ""quasi_identifier""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::occupation","DataCellArtifact","D0_CensusRaw::record::2::cell::occupation","{""key"": ""D0_CensusRaw::record::2::cell::occupation"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""occupation"", ""value"": "" Handlers-cleaners "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""employment_sensitive"", ""socio_economic""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::relationship","DataCellArtifact","D0_CensusRaw::record::2::cell::relationship","{""key"": ""D0_CensusRaw::record::2::cell::relationship"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""relationship"", ""value"": "" Not-in-family "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""demographic"", ""quasi_identifier""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::race","DataCellArtifact","D0_CensusRaw::record::2::cell::race","{""key"": ""D0_CensusRaw::record::2::cell::race"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""race"", ""value"": "" White "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""race_ethnicity"", ""protected_attribute""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::sex","DataCellArtifact","D0_CensusRaw::record::2::cell::sex","{""key"": ""D0_CensusRaw::record::2::cell::sex"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""sex"", ""value"": "" Male "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""gender"", ""protected_attribute""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::capital-gain","DataCellArtifact","D0_CensusRaw::record::2::cell::capital-gain","{""key"": ""D0_CensusRaw::record::2::cell::capital-gain"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""capital-gain"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""income_related""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::capital-loss","DataCellArtifact","D0_CensusRaw::record::2::cell::capital-loss","{""key"": ""D0_CensusRaw::record::2::cell::capital-loss"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""capital-loss"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""income_related""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::hours-per-week","DataCellArtifact","D0_CensusRaw::record::2::cell::hours-per-week","{""key"": ""D0_CensusRaw::record::2::cell::hours-per-week"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""hours-per-week"", ""value"": 40, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""employment_sensitive"", ""personal_data""], ""privacy_categories_explicit"": [""employment_sensitive""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::native-country","DataCellArtifact","D0_CensusRaw::record::2::cell::native-country","{""key"": ""D0_CensusRaw::record::2::cell::native-country"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""native-country"", ""value"": "" United-States "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""nationality_sensitive"", ""quasi_identifier"", ""sensitive_personal_data"", ""personal_data""], ""privacy_categories_explicit"": [""nationality_sensitive"", ""quasi_identifier""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::2::cell::label","DataCellArtifact","D0_CensusRaw::record::2::cell::label","{""key"": ""D0_CensusRaw::record::2::cell::label"", ""record_id"": ""2"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""label"", ""value"": ""<=50K"", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""income_sensitive"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""income_sensitive""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataRecordArtifact|D0_CensusRaw::record::3","DataRecordArtifact","D0_CensusRaw::record::3","{""key"": ""D0_CensusRaw::record::3"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""artifact_kind"": ""DataRecordArtifact"", ""privacy_categories"": [], ""privacy_categories_explicit"": [], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::age","DataCellArtifact","D0_CensusRaw::record::3::cell::age","{""key"": ""D0_CensusRaw::record::3::cell::age"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""age"", ""value"": 53, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""quasi_identifier""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::workclass","DataCellArtifact","D0_CensusRaw::record::3::cell::workclass","{""key"": ""D0_CensusRaw::record::3::cell::workclass"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""workclass"", ""value"": "" Private "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""employment_sensitive"", ""socio_economic""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::fnlwgt","DataCellArtifact","D0_CensusRaw::record::3::cell::fnlwgt","{""key"": ""D0_CensusRaw::record::3::cell::fnlwgt"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""fnlwgt"", ""value"": 234721, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""technical_weight""], ""privacy_categories_explicit"": [""technical_weight""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::education","DataCellArtifact","D0_CensusRaw::record::3::cell::education","{""key"": ""D0_CensusRaw::record::3::cell::education"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""education"", ""value"": "" 11th "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""education_sensitive"", ""socio_economic""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::education-num","DataCellArtifact","D0_CensusRaw::record::3::cell::education-num","{""key"": ""D0_CensusRaw::record::3::cell::education-num"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""education-num"", ""value"": 7, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""education_sensitive"", ""socio_economic""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::marital-status","DataCellArtifact","D0_CensusRaw::record::3::cell::marital-status","{""key"": ""D0_CensusRaw::record::3::cell::marital-status"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""marital-status"", ""value"": "" Married-civ-spouse "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""demographic"", ""quasi_identifier""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::occupation","DataCellArtifact","D0_CensusRaw::record::3::cell::occupation","{""key"": ""D0_CensusRaw::record::3::cell::occupation"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""occupation"", ""value"": "" Handlers-cleaners "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""privacy_categories_explicit"": [""employment_sensitive"", ""socio_economic""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::relationship","DataCellArtifact","D0_CensusRaw::record::3::cell::relationship","{""key"": ""D0_CensusRaw::record::3::cell::relationship"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""relationship"", ""value"": "" Husband "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""privacy_categories_explicit"": [""demographic"", ""quasi_identifier""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::race","DataCellArtifact","D0_CensusRaw::record::3::cell::race","{""key"": ""D0_CensusRaw::record::3::cell::race"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""race"", ""value"": "" Black "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""race_ethnicity"", ""protected_attribute""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::sex","DataCellArtifact","D0_CensusRaw::record::3::cell::sex","{""key"": ""D0_CensusRaw::record::3::cell::sex"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""sex"", ""value"": "" Male "", ""dtype"": ""str"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""gender"", ""protected_attribute""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::capital-gain","DataCellArtifact","D0_CensusRaw::record::3::cell::capital-gain","{""key"": ""D0_CensusRaw::record::3::cell::capital-gain"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""capital-gain"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""income_related""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
"DataCellArtifact|D0_CensusRaw::record::3::cell::capital-loss","DataCellArtifact","D0_CensusRaw::record::3::cell::capital-loss","{""key"": ""D0_CensusRaw::record::3::cell::capital-loss"", ""record_id"": ""3"", ""dataset_id"": ""D0_CensusRaw"", ""attribute"": ""capital-loss"", ""value"": 0, ""dtype"": ""int64"", ""artifact_kind"": ""DataCellArtifact"", ""privacy_categories"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""privacy_categories_explicit"": [""financial_sensitive"", ""income_related""], ""privacy_usages"": [""research"", ""income_model_development""], ""privacy_erasures"": [""delete_on_request"", ""retention_5y""], ""privacy_roles"": [""DS"", ""AU"", ""DPO""], ""privacy_annotation_sources"": [""manual""]}"
