"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_fc7d525c22","Pipeline|compas_recidivism_pipeline","executes","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::1","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::two_year_recid","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::1","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::1","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D3_COMPASRaceBinary","DataRecordArtifact|D3_COMPASRaceBinary::record::2","containsDR","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::age","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::race","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::sex","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::two_year_recid","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::2","DataCellArtifact|D3_COMPASRaceBinary::record::2::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D3_COMPASRaceBinary","DataRecordArtifact|D3_COMPASRaceBinary::record::4","containsDR","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::age","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::race","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::sex","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::two_year_recid","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::4","DataCellArtifact|D3_COMPASRaceBinary::record::4::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D3_COMPASRaceBinary","DataRecordArtifact|D3_COMPASRaceBinary::record::5","containsDR","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::age","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::race","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::sex","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::two_year_recid","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D3_COMPASRaceBinary::record::5","DataCellArtifact|D3_COMPASRaceBinary::record::5::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D3_COMPASRaceBinary","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"DatasetArtifact|D3_COMPASRaceBinary","DatasetArtifact|D2_COMPASNoMissing","wasDerivedFrom","{}"
"PipelineRun|run_fc7d525c22","StepRun|run_fc7d525c22::004::B3_label_transform","contains","{}"
"StepRun|run_fc7d525c22::004::B3_label_transform","Step|B3_label_transform","executes","{}"
"StepRun|run_fc7d525c22::004::B3_label_transform","DatasetArtifact|D3_COMPASRaceBinary","used","{}"
"DatasetArtifact|D4_COMPASLabelTransformed","DataRecordArtifact|D4_COMPASLabelTransformed::record::0","containsDR","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::age","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::race","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::sex","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::label","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::0","DataCellArtifact|D4_COMPASLabelTransformed::record::0::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D4_COMPASLabelTransformed","DataRecordArtifact|D4_COMPASLabelTransformed::record::1","containsDR","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::age","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::race","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::sex","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::label","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::1","DataCellArtifact|D4_COMPASLabelTransformed::record::1::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D4_COMPASLabelTransformed","DataRecordArtifact|D4_COMPASLabelTransformed::record::2","containsDR","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::age","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::race","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::sex","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::label","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::2","DataCellArtifact|D4_COMPASLabelTransformed::record::2::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D4_COMPASLabelTransformed","DataRecordArtifact|D4_COMPASLabelTransformed::record::4","containsDR","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::age","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::race","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::sex","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::label","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::4","DataCellArtifact|D4_COMPASLabelTransformed::record::4::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D4_COMPASLabelTransformed","DataRecordArtifact|D4_COMPASLabelTransformed::record::5","containsDR","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::age","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::race","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::sex","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::label","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D4_COMPASLabelTransformed::record::5","DataCellArtifact|D4_COMPASLabelTransformed::record::5::cell::c_jail_out","containsRC","{}"
"DatasetArtifact|D4_COMPASLabelTransformed","StepRun|run_fc7d525c22::004::B3_label_transform","wasGeneratedBy","{}"
"DatasetArtifact|D4_COMPASLabelTransformed","DatasetArtifact|D3_COMPASRaceBinary","wasDerivedFrom","{}"
"PipelineRun|run_fc7d525c22","StepRun|run_fc7d525c22::005::B4_create_jailtime","contains","{}"
"StepRun|run_fc7d525c22::005::B4_create_jailtime","Step|B4_create_jailtime","executes","{}"
"StepRun|run_fc7d525c22::005::B4_create_jailtime","DatasetArtifact|D4_COMPASLabelTransformed","used","{}"
"DatasetArtifact|D5_COMPASJailtime","DataRecordArtifact|D5_COMPASJailtime::record::0","containsDR","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::age","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::race","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::sex","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::label","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::c_jail_out","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::0","DataCellArtifact|D5_COMPASJailtime::record::0::cell::jailtime","containsRC","{}"
"DatasetArtifact|D5_COMPASJailtime","DataRecordArtifact|D5_COMPASJailtime::record::1","containsDR","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::age","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::race","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::sex","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::label","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::c_jail_out","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::1","DataCellArtifact|D5_COMPASJailtime::record::1::cell::jailtime","containsRC","{}"
"DatasetArtifact|D5_COMPASJailtime","DataRecordArtifact|D5_COMPASJailtime::record::2","containsDR","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::age","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::race","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::sex","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::label","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::c_jail_out","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::2","DataCellArtifact|D5_COMPASJailtime::record::2::cell::jailtime","containsRC","{}"
"DatasetArtifact|D5_COMPASJailtime","DataRecordArtifact|D5_COMPASJailtime::record::4","containsDR","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::age","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::c_charge_degree","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::race","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::sex","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::priors_count","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::days_b_screening_arrest","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::label","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::c_jail_in","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::c_jail_out","containsRC","{}"
"DataRecordArtifact|D5_COMPASJailtime::record::4","DataCellArtifact|D5_COMPASJailtime::record::4::cell::jailtime","containsRC","{}"
